molecule,conformer_id,plane_angle_deg,interplane_distance_A,pi_overlap_pct,centroid_distance_A,slip_stack_A,bridge_dihedral_L_deg,bridge_dihedral_R_deg,energy_kcal_mol,geometry_warnings,rel_energy_kcal_mol,classification,angle_bin,dist_bin,overlap_bin
mol_664,0,84.17102893501112,5.6316485932651,3.8463251067885693,7.945506398273177,5.604962626724215,-117.60995217327891,-177.95884654788912,135.15581,interplane_distance unreliable at angle 84.2 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_665,0,59.55417647108614,1.1445811754997992,0.0,9.039259212181053,8.966501047660202,-117.53573541773791,179.32082215787642,139.88626,"interplane_distance unreliable at angle 59.6 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,40-60,<3.0,0-10%
mol_666,0,89.56585634881087,3.6818859401317314,8.53695736551627,7.59195181261051,6.639386134942016,-120.47470971514208,178.4574473318671,140.15773,interplane_distance unreliable at angle 89.6 deg (>50 deg),0.0,monomer,80-90,3.6-4.2,0-10%
mol_667,0,49.72790342537813,6.663427423094259,0.0,8.007141555199334,4.439938159721981,-122.00930486448432,178.5990445831554,141.17842,,0.0,monomer,40-60,5.0-7.0,0-10%
mol_668,0,66.51557184227181,0.5440295551760883,0.0,10.745656354197262,10.73187599283531,-122.04322885423285,-179.40179553454206,141.26273,"interplane_distance unreliable at angle 66.5 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_669,0,76.00757871028893,5.649953848382708,0.0,9.125516568803105,7.166105927115886,-116.79449763122142,-179.73795257887107,133.45419,interplane_distance unreliable at angle 76.0 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,0-10%
mol_670,0,64.55689904965213,2.028844106714656,0.09808642199027537,7.92337449102338,7.6592202550683455,-117.40707176977985,179.38206131514545,133.48889,interplane_distance unreliable at angle 64.6 deg (>50 deg),0.0,monomer,60-80,<3.0,0-10%
mol_671,0,28.596400482234564,4.308911185995776,10.456498378793912,5.786960556501141,3.8629259472193445,-122.31933107893784,179.81839464081685,135.4584,,0.0,monomer,20-40,4.2-5.0,10-25%
mol_672,0,77.31619537752319,1.994874560475547,1.129864528866286,7.724083706175121,7.462033542404342,-117.6778842395846,-179.10267270943325,136.81366,"interplane_distance unreliable at angle 77.3 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_673,0,57.90318409307204,1.9324408719155441,3.52370677920939,7.240882880560906,6.978256026153691,-117.16404391803331,178.9473677501617,137.2706,"interplane_distance unreliable at angle 57.9 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,40-60,<3.0,0-10%
mol_674,0,58.824539666904904,2.6415912697548087,1.2913559227759297,7.691654476931475,7.223817837961807,-117.83181294380715,179.74296261323698,137.36317,interplane_distance unreliable at angle 58.8 deg (>50 deg),0.0,monomer,40-60,<3.0,0-10%
mol_675,0,71.80204330946746,0.5690250471868908,2.496257879960237,7.293248219757778,7.271016441370075,-117.9373351539106,178.4858480799905,137.47093,"interplane_distance unreliable at angle 71.8 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_676,0,67.07206128977624,3.7223817781784536,0.0,8.313247972062424,7.4333011335802235,-117.70731167394347,179.4392785776986,137.5289,interplane_distance unreliable at angle 67.1 deg (>50 deg),0.0,monomer,60-80,3.6-4.2,0-10%
mol_677,0,74.52105023262963,5.889889797259731,13.236346567726002,7.336874041613362,4.374805010355972,-117.95980230875054,179.0024028833265,141.16698,interplane_distance unreliable at angle 74.5 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,10-25%
mol_678,0,66.16264070055546,7.887953209480636,0.4884343404630213,10.800989769692405,7.378453372492377,-121.719866847375,-178.47723327147614,142.66107,interplane_distance unreliable at angle 66.2 deg (>50 deg),0.0,monomer,60-80,>7.0,0-10%
mol_679,0,66.30446460865096,9.89934753293491,0.0,14.06754444901455,9.994934979637218,-117.87251090989102,-179.20552287758895,143.23843,interplane_distance unreliable at angle 66.3 deg (>50 deg),0.0,monomer,60-80,>7.0,0-10%
mol_680,0,8.010510802781127,6.182732568986832,0.0,12.927774748675814,11.353465459184235,-117.30484844863807,178.8636931995408,143.38939,,0.0,monomer,0-20,5.0-7.0,0-10%
mol_681,0,54.03203597829555,8.422800228474983,7.795623986872787,11.506298412282726,7.839090474264332,-123.68214080597463,-178.6442669603581,147.15305,interplane_distance unreliable at angle 54.0 deg (>50 deg),0.0,monomer,40-60,>7.0,0-10%
mol_682,0,38.5774841634424,6.692484079575713,0.0,10.830552507951753,8.515369896377116,-118.2956871190982,179.86125702743496,147.88837,,0.0,monomer,20-40,5.0-7.0,0-10%
mol_683,0,61.48955730862587,0.22645369360972548,0.0,8.171572098592781,8.168433710764294,-118.74732338582959,-178.20318232585183,149.08356,"interplane_distance unreliable at angle 61.5 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_684,0,72.05561604040487,7.322725843219905,0.0,9.256013730813066,5.661402335997624,-119.80225093602138,-179.53158592833836,147.01523,interplane_distance unreliable at angle 72.1 deg (>50 deg),0.0,monomer,60-80,>7.0,0-10%
mol_685,0,37.20247638462655,10.566029453997253,0.01346173244867778,11.387173501905556,4.245791085270517,-117.26488672968394,179.197559407958,148.31747,,0.0,monomer,20-40,>7.0,0-10%
mol_686,0,25.88629737891248,8.479650084864607,18.738978880240538,9.513770332654662,4.31362496987808,-121.36338739484306,-177.52652023225662,149.21944,,0.0,monomer,20-40,>7.0,10-25%
mol_687,0,55.3665946980358,8.331662789502024,10.740637063953518,8.968281704150467,3.318655132282857,-117.61775388138607,-178.1114438200217,156.80411,interplane_distance unreliable at angle 55.4 deg (>50 deg),0.0,monomer,40-60,>7.0,10-25%
mol_688,0,36.08717206175698,9.660819046481532,0.0012476806712568287,9.996751696676276,2.5697509288138614,-116.964172720565,,100.17012,,0.0,monomer,20-40,>7.0,0-10%
mol_689,0,65.97139835637665,9.653533234124037,11.656628883988509,10.113604132676937,3.0156731669998176,-117.23492574098779,,110.08217,interplane_distance unreliable at angle 66.0 deg (>50 deg),0.0,monomer,60-80,>7.0,10-25%
mol_690,0,89.91810918566891,6.375434799877942,0.0,11.078956727282582,9.060745735175736,-117.41986890651438,,101.10014,interplane_distance unreliable at angle 89.9 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_691,0,64.59832671704454,0.005554485101024937,0.0,13.391093170275532,13.391092018304379,-117.36065096982875,,106.74004,"interplane_distance unreliable at angle 64.6 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_692,0,10.166975560937969,5.3996369052063775,0.0,10.495477577271078,8.999942825759131,-116.8013196412579,,108.85966,,0.0,monomer,0-20,5.0-7.0,0-10%
mol_693,0,86.94405299160013,6.243197816744096,3.741992765705252,13.152028066423824,11.57576447933361,-117.26267400582248,,109.28562,interplane_distance unreliable at angle 86.9 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_694,0,7.496245754391784,8.87456347840455,1.9218360532380234,10.244203897204507,5.117209840847659,-116.97323813560041,,102.71384,,0.0,monomer,0-20,>7.0,0-10%
mol_695,0,26.33514149596272,7.870792496172636,0.0,9.94739196611353,6.08286383290737,-117.67255369039638,,102.84914,,0.0,monomer,20-40,>7.0,0-10%
mol_696,0,68.90244219473144,2.5457144581947606,0.0,8.599774658239598,8.21434489596329,-117.66861151009083,,110.26456,interplane_distance unreliable at angle 68.9 deg (>50 deg),0.0,monomer,60-80,<3.0,0-10%
mol_697,0,85.81692624640179,6.349707467963929,49.11985670044498,9.743457666172723,7.390276203484083,-117.83984185204402,,110.76661,interplane_distance unreliable at angle 85.8 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,40-50%
mol_698,0,59.75202520235314,7.317750556363407,3.2557384767651483,10.839185152607184,7.996152922958832,-117.49542992127601,,112.2407,interplane_distance unreliable at angle 59.8 deg (>50 deg),0.0,monomer,40-60,>7.0,0-10%
mol_699,0,40.72296738556863,7.890797994812055,0.6399531884188714,10.416031051221,6.799191853821313,-118.00898917652825,,103.82155,,0.0,monomer,40-60,>7.0,0-10%
mol_700,0,59.38359233054206,8.785527146053846,0.0,11.814912286597814,7.899788927936678,-117.8179248478277,,106.04758,interplane_distance unreliable at angle 59.4 deg (>50 deg),0.0,monomer,40-60,>7.0,0-10%
mol_701,0,11.715358106016087,7.412982757921276,5.313446258258894,8.474178502663252,4.106018500416415,-116.75110719476261,,110.97799,,0.0,monomer,0-20,>7.0,0-10%
mol_702,0,85.21485727040785,6.251964998797447,12.682613259050623,12.26297850391576,10.549577026654276,-118.16981273053663,,112.52081,interplane_distance unreliable at angle 85.2 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,10-25%
mol_703,0,10.414132927255876,7.842182834583709,6.110985670142431,8.591296578805785,3.508638666771006,-116.5805740830991,,113.63245,,0.0,monomer,0-20,>7.0,0-10%
mol_704,0,82.9211483803894,2.2506344418169104,0.0,7.821462056099229,7.490655065099945,-117.22254573329376,,107.89074,interplane_distance unreliable at angle 82.9 deg (>50 deg),0.0,monomer,80-90,<3.0,0-10%
mol_705,0,15.553729104627632,7.799173103692873,20.15780605883568,9.253518532698791,4.98001045517313,-117.71244488647784,,107.99537,,0.0,monomer,0-20,>7.0,10-25%
mol_706,0,35.451733644078395,5.520873551694542,0.0,10.545661937616813,8.985039840128685,-122.84712644888957,,108.14063,,0.0,monomer,20-40,5.0-7.0,0-10%
mol_707,0,72.47696740654546,0.35386314629801097,0.0,12.387902150687179,12.38284703001261,-118.89169776832034,,108.82297,"interplane_distance unreliable at angle 72.5 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_708,0,71.09663547520552,6.0096978074434615,17.42105019949287,8.314916201171243,5.746421816722929,-117.85870275346655,,109.94485,interplane_distance unreliable at angle 71.1 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,10-25%
mol_709,0,88.82122260231564,5.449067557810411,8.396701429695941,7.947244138850901,5.785010989870122,-117.38143290691977,,112.77152,interplane_distance unreliable at angle 88.8 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_710,0,74.05717173092535,5.623017714218255,22.71505857920554,9.083893074695453,7.1343384541306785,-117.84130510797428,,113.06088,interplane_distance unreliable at angle 74.1 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,10-25%
mol_711,0,76.24944664621917,3.234930324486647,0.0,10.828023633262902,10.33350480709312,-120.18806718814805,,114.73698,interplane_distance unreliable at angle 76.2 deg (>50 deg),0.0,monomer,60-80,3.0-3.6,0-10%
mol_712,0,84.00324843800858,1.2726979727136711,3.5513892786897223,7.6016219024297715,7.4943242135465775,-116.90466836314742,,115.10662,"interplane_distance unreliable at angle 84.0 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_713,0,18.685391931879444,10.503778884703886,61.084328392107466,10.547416434132103,0.9584480039359069,-117.52044100415496,,116.26379,,0.0,monomer,0-20,>7.0,50-70%
mol_714,0,35.91549871036217,8.685007938881514,58.729250590222996,9.121930763550006,2.7893113767675883,-116.06218423894221,,107.94982,,0.0,monomer,20-40,>7.0,50-70%
mol_715,0,46.07828482736705,7.634780826172456,51.49966120587165,9.014722519024088,4.793260250738472,-117.42006791435539,,108.38438,,0.0,monomer,40-60,>7.0,50-70%
mol_716,0,46.11174803888405,6.021700455325835,0.0,8.088856588232977,5.400807766559431,-117.86470849387692,,115.91711,,0.0,monomer,40-60,5.0-7.0,0-10%
mol_717,0,81.51793652414474,0.17818729890719798,0.0,10.516186733317356,10.514677013418344,-117.07950771835971,,115.99835,"interplane_distance unreliable at angle 81.5 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_718,0,71.3836567740736,3.1866124106039764,0.0,8.484586058995454,7.86344084590739,-117.64374733037602,,117.1106,interplane_distance unreliable at angle 71.4 deg (>50 deg),0.0,monomer,60-80,3.0-3.6,0-10%
mol_719,0,54.76550681289993,9.374117528829617,0.0,11.358493494957859,6.414148036231259,-117.70838301672549,,108.72836,interplane_distance unreliable at angle 54.8 deg (>50 deg),0.0,monomer,40-60,>7.0,0-10%
mol_720,0,21.26571721486438,6.7976403498974,6.9294398214247375,8.16905672737067,4.5305158082106685,-116.78653394200248,,110.15549,,0.0,monomer,20-40,5.0-7.0,0-10%
mol_721,0,22.46291541170404,7.655666346410038,3.23216392498395,8.929497538215685,4.596378909255065,-117.00410569648743,,113.18791,,0.0,monomer,20-40,>7.0,0-10%
mol_722,0,67.04460150095059,1.7262461478413764,0.7663100541728876,7.871713689851785,7.680100953246827,-117.28310711320279,,115.08617,"interplane_distance unreliable at angle 67.0 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_723,0,36.3518731948929,8.022932434314196,42.20181560754516,8.569711236237776,3.0120600636324104,-117.09134936213631,,116.38523,,0.0,monomer,20-40,>7.0,40-50%
mol_724,0,20.075855889624922,6.007374238079337,45.534662649712836,7.1586053065523885,3.893210076358675,-117.72233659510312,,110.6446,,0.0,monomer,20-40,5.0-7.0,40-50%
mol_725,0,67.57264430813613,9.655443869195512,47.04315136805157,10.767676957682193,4.766054002402288,-117.69977821731126,,116.18533,interplane_distance unreliable at angle 67.6 deg (>50 deg),0.0,monomer,60-80,>7.0,40-50%
mol_726,0,19.32014549201087,6.191655803511584,34.20839140823354,7.471635307113163,4.181953200759345,-118.00801553823558,,118.22952,,0.0,monomer,0-20,5.0-7.0,25-40%
mol_727,0,49.87193690331281,2.2949458450801132,0.0,10.10874202880853,9.844789940529433,-118.00938133535604,,119.19794,,0.0,monomer,40-60,<3.0,0-10%
mol_728,0,69.56636552603763,6.6289008757434456,43.561257855905005,9.338209429676548,6.577220425990586,-117.48907893976431,,119.70551,interplane_distance unreliable at angle 69.6 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,40-50%
mol_729,0,31.370061989848654,8.549232972701644,1.604582542218726,10.77360289561946,6.55599991846942,-117.61284835288117,,111.09974,,0.0,monomer,20-40,>7.0,0-10%
mol_730,0,80.77033025248328,6.653748253321444,28.326642603376456,11.017157334017702,8.780967481087824,-117.33808336900124,,114.02481,interplane_distance unreliable at angle 80.8 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,25-40%
mol_731,0,76.82075883747443,2.420621990471973,0.0,10.574422624781933,10.29363895941292,-117.43924486155616,,116.3276,interplane_distance unreliable at angle 76.8 deg (>50 deg),0.0,monomer,60-80,<3.0,0-10%
mol_732,0,16.102574356393767,7.719723044011226,0.0,10.473183173228662,7.077672068114067,-117.07782706010737,,116.53632,,0.0,monomer,0-20,>7.0,0-10%
mol_733,0,61.01632042474384,6.96110049015252,0.0,9.427539983076182,6.35779758237854,-117.36177602962341,,117.57543,interplane_distance unreliable at angle 61.0 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,0-10%
mol_734,0,51.11903627943049,6.618296449096837,0.0,9.281602722859882,6.507403569540788,-117.98728775168252,,120.98945,interplane_distance unreliable at angle 51.1 deg (>50 deg),0.0,monomer,40-60,5.0-7.0,0-10%
mol_735,0,59.3067857856312,4.491306345265499,0.0,10.209223321340364,9.168228189676446,-117.3841853138538,,112.3662,interplane_distance unreliable at angle 59.3 deg (>50 deg),0.0,monomer,40-60,4.2-5.0,0-10%
mol_736,0,45.223955290544765,5.288650261043544,0.2835536401376438,10.109615121383207,8.615944308017784,-121.14814831303534,,116.2522,,0.0,monomer,40-60,5.0-7.0,0-10%
mol_737,0,13.12925771137617,7.9379462077346075,28.2490042995058,8.624982997374545,3.373327987034726,-117.66985932943929,,118.68527,,0.0,monomer,0-20,>7.0,25-40%
mol_738,0,57.10708904008584,1.695541189374498,0.0,12.015979614038965,11.895751601312735,-117.48211713116167,,118.98801,"interplane_distance unreliable at angle 57.1 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,40-60,<3.0,0-10%
mol_739,0,9.016493667861955,7.815173871190224,35.27103829961109,8.545557621653487,3.4568211449344055,-117.59925117879283,,119.10738,,0.0,monomer,0-20,>7.0,25-40%
mol_740,0,62.11046452316792,9.380276859189747,4.8950106169815015,9.430099528371901,0.9680822072268929,-117.46135925120899,,121.10987,interplane_distance unreliable at angle 62.1 deg (>50 deg),0.0,monomer,60-80,>7.0,0-10%
mol_741,0,59.98531160037414,9.429869429768175,3.535375803401243,9.504374512559993,1.187727836048172,-117.47789831538518,,121.25332,interplane_distance unreliable at angle 60.0 deg (>50 deg),0.0,monomer,40-60,>7.0,0-10%
mol_742,0,9.841174981918915,7.782623446780469,0.3946904499497804,9.88644023916091,6.096923231280095,-117.47752358351819,,121.60017,,0.0,monomer,0-20,>7.0,0-10%
mol_743,0,74.71180951263403,4.816349993410834,5.906735949002886,8.777231954038815,7.337749894618342,-117.07560057091715,,121.65016,interplane_distance unreliable at angle 74.7 deg (>50 deg),0.0,monomer,60-80,4.2-5.0,0-10%
mol_744,0,57.09911922316279,4.920895248428243,53.67571408845533,7.715903062020674,5.943058978042903,-116.1257662726403,,112.413,interplane_distance unreliable at angle 57.1 deg (>50 deg),0.0,monomer,40-60,4.2-5.0,50-70%
mol_745,0,16.94577791449832,7.173756140896985,30.836913981502715,8.052164350657531,3.6571264075695824,-117.58160661000362,,115.57452,,0.0,monomer,0-20,>7.0,25-40%
mol_746,0,70.5910450894894,2.7598082699712756,0.0,14.109247141591219,13.836701674008085,-117.38504305001632,,116.48183,interplane_distance unreliable at angle 70.6 deg (>50 deg),0.0,monomer,60-80,<3.0,0-10%
mol_747,0,42.27069545849745,10.106589461994961,2.6865342692054055,11.01078221494731,4.369688138951381,-121.77673732790974,,116.51439,,0.0,monomer,40-60,>7.0,0-10%
mol_748,0,54.59707874123375,4.567018027544787,31.118555308957472,6.875539401748782,5.139590295060582,-122.45846324795683,,117.44919,interplane_distance unreliable at angle 54.6 deg (>50 deg),0.0,monomer,40-60,4.2-5.0,25-40%
mol_749,0,49.913630452963645,2.4701889587668417,0.08244381152021354,8.007816751462286,7.617302385555295,-117.65648465682578,,118.81104,,0.0,monomer,40-60,<3.0,0-10%
mol_750,0,69.81458272952135,6.918723155618298,15.762434452361772,8.075756187503433,4.165226031791215,-122.19426266910915,,120.12344,interplane_distance unreliable at angle 69.8 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,10-25%
mol_751,0,73.69403587944429,6.91205488141023,12.689584657180397,8.350795995891648,4.686074165159253,-121.53910924327161,,120.12952,interplane_distance unreliable at angle 73.7 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,10-25%
mol_752,0,28.559292742736734,9.302468225038554,61.24382460654631,9.337074404357073,0.8031459111818164,-118.23906235563935,,120.44561,,0.0,monomer,20-40,>7.0,50-70%
mol_753,0,40.69425541137901,6.713854770796044,26.438451311116612,8.849020554558566,5.764487738876646,-116.51223997085465,,121.48711,,0.0,monomer,40-60,5.0-7.0,25-40%
mol_754,0,67.13575157794001,5.83303594225881,0.0,8.215629047735785,5.78552092264101,-120.70166145020312,,121.77762,interplane_distance unreliable at angle 67.1 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,0-10%
mol_755,0,12.074952061550073,8.800123813621902,56.85707941435949,8.976066532451728,1.768499720080476,-120.64547762804628,,121.93367,,0.0,monomer,0-20,>7.0,50-70%
mol_756,0,35.68605342724799,7.32859625611003,0.7837501773019125,7.7186609094453695,2.4226851115921124,-122.44026351791172,,114.05302,,0.0,monomer,20-40,>7.0,0-10%
mol_757,0,56.43625169316838,6.157419343930272,26.768763442599955,7.133154792411279,3.6011226465497272,-117.30935131229877,,118.00143,interplane_distance unreliable at angle 56.4 deg (>50 deg),0.0,monomer,40-60,5.0-7.0,25-40%
mol_758,0,43.875614889898316,8.77376990433355,2.4221626659768494,9.133809239577978,2.5391795704145967,-121.65071566301998,,120.97352,,0.0,monomer,40-60,>7.0,0-10%
mol_759,0,47.24294356281777,6.950329363923274,30.86282088351258,8.060926219734307,4.083069097258327,-120.52600131962379,,121.26253,,0.0,monomer,40-60,5.0-7.0,25-40%
mol_760,0,87.57411771808788,1.3571604997969233,11.774940022301523,7.979763287999212,7.863506692964085,-117.08643150888071,,121.87753,"interplane_distance unreliable at angle 87.6 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,10-25%
mol_761,0,69.0313136872634,6.7424301361413015,46.72620402510235,9.768822245414235,7.068912499228832,-117.40262254831896,,122.46355,interplane_distance unreliable at angle 69.0 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,40-50%
